Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
40189879,"The Traitor Baru Cormorant (The Masquerade, #1)",Seth Dickinson,"Dickinson, Seth",,,,0,4.06,Tor Books,Kindle Edition,401,2015,2015,2/10/23,1/1/23,sapphic-fantasy,sapphic-fantasy (#6),read,this is the work of a genius. review to come.,,,1,0
55545191,So This Is Ever After,F.T. Lukens,"Lukens, F.T.",,,,4,3.99,Margaret K. McElderry Books,Kindle Edition,352,2022,2022,2/5/23,2/5/23,,,read,,,,1,0
60114057,"The American Roommate Experiment (Spanish Love Deception, #2)",Elena  Armas,"Armas, Elena",,1668002779,9781668002773,4,3.91,Atria Books,Paperback,400,2022,2022,1/26/23,1/26/23,,,read,"The American Roommate Experiment (TARE) is forced proximity at its best. That’s sort of a low bar, though, because forced proximity is normally kinda creepy. This novel by Elena Armas tells the story of Rosie, an ex-engineer turned published romance author. After the roof of her apartment caves in, Rosie moves into her best friend Catalina’s apartment while she’s away on her honeymoon. Unfortunately, Catalina had promised her apartment to a cousin from Spain named Lucas, who Rosie had been online stalking for MONTHS, hoping they would meet at Catalina’s wedding. When he didn’t show up, her hopes of a meet-cute were dashed. This couple gets a re-do, however, cause being strapped for cash forces people to do crazy things, like sharing a studio apartment with a stranger. (The finances part is relatable. I’d share a place with a cute guy if it meant I wasn’t out thousands of $$$ while my place is being renovated.)<br/><br/>TARE was fun. I liked both of the main characters, which is pretty rare for romance. Lucas is sweet and flirty, the perfect opposite to Rosie’s Type A personality. It’s dual POV, though I think that Rosie gets quite a few more chapters, and I wish it was a little bit more equal. We hear a lot about Rosie’s family. Her brother is being distant, possibly getting into a bad situation, and her dad’s health is sort of on the decline. I never formed an emotional connection with either of these characters, so the family subplot wasn’t super interesting. It’s obviously just a mechanism for Rosie to be emotionally vulnerable in front of Lucas. And, even though I said that I like Rosie, her “ultra-responsible” persona got old quick. Without a mom, she grew up being the maternal presence in her family. I’m sure this is the reality for many women, but I like to read about women who subvert expectations. Since Lucas is sunshine, I thought Rosie was going to be grumpy—and she is, but not in an interesting way. I want to read about women who know what they want and take it. Let’s represent angry women in romance :)<br/><br/>Also, there are two scenes in which Rosie holds Lucas back from physical confrontation in her defense. I don’t like this. My biggest ick is when a brute force male jumps into a scene.<br/><br/>3.5 stars",,,1,0
13231279,Darkroom: A Memoir in Black and White,Lila Quintero Weaver,"Weaver, Lila Quintero",,0817357149,9780817357146,4,4.04,University Alabama Press,Paperback,264,2012,2012,1/21/23,1/5/23,for-school,for-school (#1),read,,,,1,0
55004138,"Hang the Moon (Written in the Stars, #2)",Alexandria Bellefleur,"Bellefleur, Alexandria",,0063000849,9780063000841,3,3.85,Avon,Paperback,384,2021,2021,1/21/23,1/21/23,,,read,,,,1,0
57190453,"Foul Lady Fortune (Foul Lady Fortune, #1)",Chloe Gong,"Gong, Chloe",,,,4,4.37,Margaret K. McElderry Books,Kindle Edition,528,2022,2022,1/19/23,12/11/22,,,read,,,,2,0
40183309,Standard Deviation,Katherine Heiny,"Heiny, Katherine",,,,3,3.58,HarperCollins,Paperback,336,2018,2017,1/15/23,1/13/23,,,read,,,,1,0
39325105,"Harrow the Ninth (The Locked Tomb, #2)",Tamsyn Muir,"Muir, Tamsyn",,1250313228,9781250313225,4,4.3,Tor.com,Hardcover,510,2020,2020,1/11/23,12/9/20,,,read,,,,1,0
59449896,"A Light in the Flame (Flesh and Fire, #2)",Jennifer L. Armentrout,"Armentrout, Jennifer L.",,,9781957568201,3,4.54,Blue Box Press,Hardcover,650,2022,2022,1/6/23,5/27/22,,,read,"“Gods, I wanted to hate how he curled his tongue around my name, making it sound like both a wicked whisper and a reverent prayer.”<br/><br/>SPOILERS<br/><br/>Before moving on to my review of A Light in the Flame, I’ll just say that I very much enjoyed this second installment in the Flesh and Fire series—but that didn’t stop me from getting fiercely irritated whenever I noticed editing problems. For example, the quote pulled from above is slightly over halfway through the novel, but in the very first chapter, the MC (Sera) thinks something VERY similar: “I could count on one hand how many people called me by my full name, and none of them spoke it like he did. As if it were a prayer and a reckoning.” Like, please, let’s not repeat ourselves. <br/><br/>Sera is just not the brightest MC. We’re reading from her POV, but it takes her forever to understand something that the readers have known for hundreds of pages. For example, Nyktos (the God of Death and her love interest) prevented himself from loving others not for his own benefit, but for the good of others. She realized long after he spelled it out for her, word for word, the reasons why he removed his kardia (the part of the soul that allows people to love). Girl. Also, when thinking about the God of Life’s court, Armentrout describes it as “a game where the rules were kept hidden.” But we were already aware of this comparison because just a couple chapters beforehand, the character Aios said that “his court is lawless and yet full of unknown rules that, if broken, result in death.” One other editing thing: at some point, Sera says that it had been so long since she’d seen the sun, but actually, she had visited the mortal realm just two days prior. ???<br/><br/>Thinking more structurally, this book is like a reread of Blood and Ash, with slightly different plot points. @MaePolzine does a great job at summarizing the similarities in her blog post, so I won’t repeat them. This didn’t necessarily bother me because it felt somewhat intentional, but I do think that Armentrout went a little far with it. <br/><br/>The dialogue was at times cringy and other times very funny. For some reason, modern slang is thrown in here, which sort of pulled me out of the reading experience. Sera says “you do you,” and Nektas says she’ll give off some Primal “vibes” if she drinks enough of Nyktos’s blood. (I won’t even explain Primal—if you’re still reading this, I’m assuming you’re familiar with the book.) Nyktos “growls” with displeasure, which is so animal-like, I kinda got the ick. <br/><br/>But there was definitely some great dialogue tucked in here too. The first scene by the pool was really funny. Sera says that it takes a lot to anger her, and Nyktos replies, “I want you to repeat what you just said and ask yourself it that’s the truth.” Also:<br/><br/>“I didn’t think I’d ever…”<br/>“See me again,” I finished, and she nodded. “Because I was supposed to kill this one?” I added, jerking my thumb at Nyktos.<br/>“Nice,” Nyktos remarked dryly under his breath.<br/><br/>I think Nyktos and Sera’s chemistry is good, which is obviously very important for fantasy romance. <br/><br/>3 stars!!",TRUE,,1,0
22318499,"How to Be a Heroine: Or, What I've Learned from Reading Too Much",Samantha    Ellis,"Ellis, Samantha",,,9781101872093,4,3.72,Vintage,Paperback,264,2015,2014,1/2/23,11/16/22,books-abt-books,books-abt-books (#11),read,"“It struck me that being single would mean taking responsibility for enjoying myself, not waiting to be entertained, or trying to live my life by entertaining someone else.”<br/><br/>“How to Be a Heroine” is literary criticism (wait! don’t go!) with the author’s story/memoir dispersed throughout, and it was unexpectedly entertaining. I love buying books about books, but I rarely finish them. I flew through this one!<br/><br/>Ellis’ book is a reflection on all the literary heroines who have played pivotal roles in her development, from her childhood to her early 30s. She revisits each of these heroines, determining whether they should still be admired and their influence maintained, now from an older POV. <br/><br/>The first couple of chapters were a little less interesting to me, just because they covered children’s books and the author’s early life. I appreciated chapter 4 onwards much more, as the life advice produced from reflecting on her college and adult life is more applicable to me personally. Even though I haven’t read most of the books discussed by Ellis, I still very much enjoyed her analysis. She gives sufficient summaries of each novel introduced, so I never felt left out in the cold. And for those heroines who I am acquainted with (Jane Eyre, the Little Mermaid), it was a lot of fun to get to know them a little better. <br/><br/>",,,1,0
36373298,"Trail of Lightning (The Sixth World, #1)",Rebecca Roanhorse,"Roanhorse, Rebecca",,1534413499,9781534413498,3,3.96,Saga Press,Hardcover,287,2018,2018,12/23/22,12/11/22,,,read,3.5,,,1,0
44084762,"Our Violent Ends (These Violent Delights, #2)",Chloe Gong,"Gong, Chloe",,1529344565,9781529344561,4,4.4,Hodder & Stoughton,Hardcover,494,2021,2021,12/18/22,12/18/22,,,read,,,,1,0
42941939,Spinning Silver,Naomi Novik,"Novik, Naomi",,1509899049,9781509899043,3,4.21,Pan,Paperback,480,2019,2018,12/13/22,12/11/22,,,read,,,,1,0
35656812,All Passion Spent (Vintage Classics),Vita Sackville-West,"Sackville-West, Vita",,,,4,3.98,Vintage,Kindle Edition,178,2017,1931,12/9/22,12/4/22,,,read,,,,1,0
59063645,Godmersham Park,Gill Hornby,"Hornby, Gill",,1529125901,9781529125900,2,3.8,Century,Paperback,400,2022,2022,12/5/22,10/17/22,"gb-living, historical-romance","gb-living (#2), historical-romance (#11)",read,what genre of book is this? honestly couldn’t tell you. ,,,1,0
51795210,Mrs Dalloway (Collins Classroom Classics),Virginia Woolf,"Woolf, Virginia",,0008371849,9780008371845,0,3.79,Collins,Paperback,256,2020,1925,12/4/22,12/4/22,,,read,,,,1,0
57864051,"Wallet Activism: How to Use Every Dollar You Spend, Earn, and Save as a Force for Change",Tanja Hester,"Hester, Tanja",,1953295592,9781953295590,4,4,Benbella,Paperback,368,2021,,11/29/22,11/27/22,social-causes,social-causes (#3),read,"Could've done with another perspective at times... if she presented a counterargument, her points would have actually become even more persuasive. Overall, however, this was a very informative book that delved into the complexities of our consumer decisions under capitalism. I recommend (although, remain a critical thinker throughout).",,,1,0
26192822,Antony and Cleopatra,William Shakespeare,"Shakespeare, William",,0141396296,9780141396293,0,3.7,Penguin Classics,Paperback,336,2015,1606,11/23/22,11/23/22,,,read,,,,1,0
59426171,"The Belle of Belgrave Square (Belles of London, #2)",Mimi Matthews,"Matthews, Mimi",,0593337158,9780593337158,3,4.19,Berkley,Paperback,406,2022,2022,11/19/22,10/12/22,historical-romance,historical-romance (#12),read,,,,1,0
10210,Jane Eyre,Charlotte Brontë,"Brontë, Charlotte",Michael Mason,0142437204,9780142437209,5,4.14,Penguin,Paperback,532,2003,1847,11/18/22,11/8/22,,,read,,,,1,0
58986627,The Littlest Library,Poppy Alexander,"Alexander, Poppy",,0063216930,9780063216938,3,3.72,Avon Books,Paperback,320,2022,2021,11/5/22,11/1/22,gb-living,gb-living (#1),read,,,,1,0
34445008,Romeo and Juliet: Third Series (The Arden Shakespeare Third Series),William Shakespeare,"Shakespeare, William",RenÃ© Weis,,,0,3.74,The Arden Shakespeare,Kindle Edition,500,2013,1597,11/2/22,11/2/22,,,read,,,,1,0
7714,Pygmalion,George Bernard Shaw,"Shaw, George Bernard",,0486282228,9780486282220,4,3.89,Dover Publications,Paperback,82,1994,1912,10/31/22,10/31/22,gb-living,gb-living (#4),read,recommend reading with audible’s original audiobook,,,1,0
56179377,Nettle & Bone,T. Kingfisher,"Kingfisher, T.",,1250244048,9781250244048,5,4.23,Tor Books,Hardcover,245,2022,2022,10/25/22,4/17/22,"animal-companions, favorites","animal-companions (#8), favorites (#4)",read,,,,1,0
58065414,Funny You Should Ask,Elissa Sussman,"Sussman, Elissa",,0593357329,9780593357323,3,3.7,Dell,Paperback,352,2022,2022,10/18/22,10/18/22,,,read,,,,1,0
56548366,The Gardener,Salley Vickers,"Vickers, Salley",,,,4,3.66,Viking,Hardcover,,2021,2021,10/10/22,10/9/22,gb-living,gb-living (#3),read,,,,1,0
40381319,"The Priory of the Orange Tree (The Roots of Chaos, #1)",Samantha    Shannon,"Shannon, Samantha",,1635570298,9781635570298,5,4.23,Bloomsbury Publishing,Hardcover,827,2019,2019,10/7/22,12/10/20,animal-companions,animal-companions (#7),read,,,,1,0
1420,Hamlet,William Shakespeare,"Shakespeare, William","Harold Bloom, André Gide, Rex Gibson, Israel Gollancz, Henry Norman Hudson, L.A. Sherman, Max J. Herzberg, Gregorio Martínez Sierra",0521618746,9780521618748,0,4.03,Cambridge University Press,Paperback,289,2005,1601,9/28/22,9/29/22,,,read,,,,1,0
5297,The Picture of Dorian Gray,Oscar Wilde,"Wilde, Oscar",Jeffrey Eugenides,,,0,4.12,Random House: Modern Library,Paperback,272,2004,1890,9/26/22,9/26/22,,,read,,,,1,0
50892212,"These Violent Delights (These Violent Delights, #1)",Chloe Gong,"Gong, Chloe",,1534457690,9781534457690,3,3.93,Margaret K. McElderry Books,Hardcover,449,2020,2020,9/22/22,9/22/22,,,read,,,,1,0
1622,A Midsummer Night's Dream,William Shakespeare,"Shakespeare, William","Barbara A. Mowat, Paul Werstine, Alan Durband, Roma Gill, Catherine Belsey, A.R. Braunmuller",0743477545,9780743477543,0,3.95,Simon & Schuster,Mass Market Paperback,240,2016,1595,9/14/22,9/14/22,,,read,,,,1,0
54467051,"The Unbroken (Magic of the Lost, #1)",C.L. Clark,"Clark, C.L.",,,,5,3.84,Orbit,Paperback,464,2021,2021,8/29/22,8/29/22,sapphic-fantasy,sapphic-fantasy (#1),read,,,,1,0
29923707,"One Dark Throne (Three Dark Crowns, #2)",Kendare Blake,"Blake, Kendare",,0062690450,9780062690456,0,4.05,Harper Teen,Paperback,448,2017,2017,8/25/22,8/25/22,,,read,,,,1,0
28374007,"Three Dark Crowns (Three Dark Crowns, #1)",Kendare Blake,"Blake, Kendare",,0062385437,9780062385437,0,3.81,Quill Tree Books,Hardcover,403,2016,2016,8/25/22,8/24/22,,,read,,,,1,0
59364173,I'm Glad My Mom Died,Jennette McCurdy,"McCurdy, Jennette",,,,0,4.56,Simon & Schuster,ebook,320,2022,2022,8/21/22,8/21/22,,,read,,,,1,0
32026035,Vinegar Girl (Hogarth Shakespeare),Anne Tyler,"Tyler, Anne",,0804141282,9780804141284,4,3.39,Hogarth Press,Paperback,256,2017,2016,8/13/22,8/13/22,comedic-fiction,comedic-fiction (#3),read,,,,1,0
54985743,People We Meet on Vacation,Emily Henry,"Henry, Emily",,1984806750,9781984806758,3,3.93,Berkley Books,Paperback,364,2021,2021,8/10/22,8/9/22,,,read,,,,1,0
71648,"Slightly Dangerous (Bedwyn Saga, #6)",Mary Balogh,"Balogh, Mary",,044024112X,9780440241126,4,4.21,Dell,Mass Market Paperback,365,2005,2004,8/7/22,8/7/22,,,read,A LOT like Pride and Prejudice… which is probably why i liked it so much!,,,1,0
42201395,"Sorcery of Thorns (Sorcery of Thorns, #1)",Margaret  Rogerson,"Rogerson, Margaret",,1481497618,9781481497619,0,4.08,Margaret K. McElderry Books,Hardcover,456,2019,2019,8/2/22,7/1/22,,,read,,,,1,0
16694,"The Two Towers (The Lord of the Rings, #2)",J.R.R. Tolkien,"Tolkien, J.R.R.",,0618002235,9780618002238,3,4.47,Houghton Mifflin Company,Paperback,734,1994,1954,7/26/22,7/26/22,,,read,,,,1,0
48902303,Memorial,Bryan Washington,"Washington, Bryan",,,,5,3.58,Riverhead Books,Hardcover,320,2020,2020,7/23/22,7/19/22,lgbtq,lgbtq (#16),read,,,,1,0
58957873,"This Vicious Grace (The Last Finestra, #1)",Emily Thiede,"Thiede, Emily",,1250794056,9781250794055,2,4.09,Wednesday Books,Hardcover,448,2022,2022,7/18/22,7/15/22,,,read,,,,1,0
772606,"Valor's Choice (Confederation, #1)",Tanya Huff,"Huff, Tanya",,0886778964,9780886778965,4,3.99,DAW,Mass Market Paperback,409,2000,2000,7/16/22,6/2/22,,,read,,,,1,0
52867387,Beach Read,Emily Henry,"Henry, Emily",,1984806734,9781984806734,5,4.04,Berkley,Paperback,361,2020,2020,7/10/22,3/22/20,best-romance,best-romance (#1),read,,,,1,0
423092,"The Fellowship of the Ring (The Lord of the Rings, #1)",J.R.R. Tolkien,"Tolkien, J.R.R.","Christopher Tolkien, Stephen Raw",0618002227,9780618002221,4,4.38,Mariner Books,Paperback,407,1999,1954,7/8/22,7/7/22,,,read,The second half was SO much better than the first,,,1,0
17261,The Hobbit,J.R.R. Tolkien,"Tolkien, J.R.R.",,0345253426,9780345253422,4,4.28,Ballantine Books,Mass Market Paperback,287,1986,1937,6/21/22,6/12/22,,,read,,,,1,0
52357,Beowulf,Unknown,"Unknown, Unknown","William Morris, Seamus Heaney, Chauncey Brewster Tinker, John Lesslie Hall",0393320979,9780393320978,3,3.47,W.W. Norton & Company,Paperback,245,2001,900,6/9/22,6/7/22,,,read,,,,1,0
35662096,"Polaris Rising (Consortium Rebellion, #1)",Jessie Mihalik,"Mihalik, Jessie",,0062802402,9780062802408,2,3.92,Harper Voyager,ebook,448,2019,2019,6/6/22,5/30/22,,,read,,,,1,0
58423882,A Marvellous Light (The Last Binding #1),Freya Marske,"Marske, Freya",,1529080886,9781529080889,4,4.02,"Pan Macmillan, Tor",Hardcover,384,2021,2021,6/2/22,5/13/22,"lgbtq, historical-romance","lgbtq (#15), historical-romance (#10)",read,,,,1,0
54333443,"Wilde Child (The Wildes of Lindow Castle, #6)",Eloisa James,"James, Eloisa",,0063059312,9780063059313,0,4.04,Avon,Hardcover,304,2021,2021,5/29/22,5/29/22,historical-romance,historical-romance (#1),read,,,,1,0
6547258,"The Final Empire (Mistborn, #1)",Brandon Sanderson,"Sanderson, Brandon",,0575089911,9780575089914,5,4.47,Gollancz,Paperback,672,2009,2006,5/23/22,5/17/22,,,read,,,,1,0
37506350,Conversations with Friends,Sally Rooney,"Rooney, Sally",,0451499069,9780451499066,3,3.79,Hogarth Press,Paperback,336,2018,2017,5/17/22,5/16/22,,,read,,,,1,0
55053187,"Portrait of a Scotsman (A League of Extraordinary Women, #3)",Evie Dunmore,"Dunmore, Evie",,198480572X,9781984805720,3,3.88,Berkley,Paperback,448,2021,2021,5/10/22,5/10/22,historical-romance,historical-romance (#2),read,,,,1,0
58690308,Book Lovers,Emily Henry,"Henry, Emily",,,,4,4.22,Berkley,Hardcover,377,2022,2022,5/8/22,4/30/22,,,read,,,,1,0
2719,The Book of Salt,Monique Truong,"Truong, Monique",,0618446885,9780618446889,4,3.53,Mariner Books,Paperback,261,2004,2003,5/8/22,1/19/22,,,read,for school ,,,1,0
57282383,"A Shadow in the Ember (Flesh and Fire, #1)",Jennifer L. Armentrout,"Armentrout, Jennifer L.",,,,3,4.49,Blue Box Press,Hardcover,647,2021,2021,5/4/22,5/4/22,,,read,,,,2,0
54304166,Thirsty Mermaids,Kat Leyh,"Leyh, Kat",,1982133570,9781982133573,4,4.13,Gallery 13,Hardcover,256,2021,2021,4/21/22,4/10/22,,,read,,,,1,0
44019067,"The Bromance Book Club (Bromance Book Club, #1)",Lyssa Kay Adams,"Adams, Lyssa Kay",,,,2,3.91,Berkley,Kindle Edition,352,2019,2019,4/21/22,4/21/22,,,read,,,,1,0
56554281,"This Woven Kingdom (This Woven Kingdom, #1)",Tahereh Mafi,"Mafi, Tahereh",,0062972464,9780062972460,3,4.06,HarperCollins,ebook,512,2022,2022,4/19/22,3/8/22,animal-companions,animal-companions (#6),read,,,,1,0
55965390,"The Bone Shard Emperor (The Drowning Empire, #2)",Andrea Stewart,"Stewart, Andrea",,0356514994,9780356514994,4,4.14,Orbit,Hardcover,560,2021,2021,4/17/22,4/17/22,animal-companions,animal-companions (#1),read,,,,1,0
57693520,Winter's Orbit,Everina Maxwell,"Maxwell, Everina",,125075884X,9781250758842,4,4.02,Tor Books,Paperback,432,2021,2021,4/8/22,4/8/22,lgbtq,lgbtq (#1),read,,,,1,0
55240343,"The ​Crown of Gilded Bones (Blood and Ash, #3)",Jennifer L. Armentrout,"Armentrout, Jennifer L.",,1952457254,9781952457258,2,4.23,Blue Box Press,Paperback,645,2021,2021,4/5/22,4/5/22,,,read,,,,1,0
40972652,"The Wallflower Wager (Girl Meets Duke, #3)",Tessa Dare,"Dare, Tessa",,0062672150,9780062672155,2,3.97,Avon,ebook,368,2019,2019,3/29/22,12/31/20,historical-romance,historical-romance (#5),read,,,,1,0
49151031,The Midnight Bargain,C.L. Polk,"Polk, C.L.",,1645660079,9781645660071,2,3.77,Erewhon,Hardcover,384,2020,2020,3/26/22,3/24/22,historical-romance,historical-romance (#3),read,,,,1,0
59058504,"The Atlas Six (The Atlas, #1)",Olivie Blake,"Blake, Olivie",,1250854512,9781250854513,4,3.73,Tor Books,Hardcover,375,2022,2020,3/23/22,3/8/22,,,read,,,,1,0
48727813,"She Who Became the Sun (The Radiant Emperor, #1)",Shelley Parker-Chan,"Parker-Chan, Shelley",,,,4,3.9,Tor Books,Kindle Edition,416,2021,2021,3/17/22,7/27/21,"lgbtq, sapphic-fantasy","lgbtq (#2), sapphic-fantasy (#2)",read,,,,1,0
53418394,"For the Wolf (Wilderwood, #1)",Hannah F. Whitten,"Whitten, Hannah F.",,0316592781,9780316592789,2,3.65,Orbit Books,Paperback,437,2021,2021,3/15/22,3/14/22,,,read,,,,1,0
54319549,"A Kingdom of Flesh and Fire (Blood and Ash, #2)",Jennifer L. Armentrout,"Armentrout, Jennifer L.",,,,4,4.42,Blue Box Press,Kindle Edition,637,2020,2020,3/11/22,3/11/22,,,read,,,,1,0
52831200,"From Blood and Ash (Blood and Ash, #1)",Jennifer L. Armentrout,"Armentrout, Jennifer L.",Sonja Rebernik-Heidegger,1952457017,9781952457012,4,4.28,Blue Box Press,ebook,622,2020,2020,3/9/22,12/30/20,,,read,,,,1,0
55559887,"The Last Graduate (The Scholomance, #2)",Naomi Novik,"Novik, Naomi",,0593128869,9780593128862,5,4.3,Del Rey Books,Hardcover,388,2021,2021,3/6/22,3/6/22,favorites,favorites (#3),read,I’m gonna be thinking about El and Lake for the next year ,,,1,0
50548197,"A Deadly Education (The Scholomance, #1)",Naomi Novik,"Novik, Naomi",,0593128486,9780593128480,4,4.01,Del Rey Books,Hardcover,336,2020,2020,3/4/22,3/3/22,,,read,,,,1,0
50706646,"The Bone Shard Daughter (The Drowning Empire, #1)",Andrea Stewart,"Stewart, Andrea",,0316541427,9780316541428,3,4.05,Orbit,Hardcover,435,2020,2020,3/3/22,12/5/20,animal-companions,animal-companions (#2),read,3.5 stars,,,1,0
51824384,"Act Your Age, Eve Brown (The Brown Sisters, #3)",Talia Hibbert,"Hibbert, Talia",,0062941283,9780062941282,4,4.15,Avon,ebook,400,2021,2021,2/27/22,5/7/21,,,read,,,,1,0
55919292,The State Must Provide: Why America's Colleges Have Always Been Unequal--and How to Set Them Right,Adam  Harris,"Harris, Adam",,0062976486,9780062976482,4,3.92,Ecco,Hardcover,256,2021,2021,2/23/22,2/16/22,social-causes,social-causes (#6),read,,,,1,0
48636207,"Someone to Romance (Westcott, #7)",Mary Balogh,"Balogh, Mary",,,,4,4.04,Berkley,Kindle Edition,336,2020,2020,2/15/22,2/13/22,"historical-romance, best-romance","historical-romance (#4), best-romance (#2)",read,Perfect Valentine’s Day read :) Very sweet. ,,,1,0
851322,The Lover,Marguerite Duras,"Duras, Marguerite",,0007205007,9780007205004,1,3.73,Harper Perennial,Paperback,128,2010,1984,2/14/22,1/19/22,,,read,,,,1,0
6043781,"Blood of Elves (The Witcher, #1)",Andrzej Sapkowski,"Sapkowski, Andrzej",Danusia Stok,031602919X,9780316029193,4,4.1,Hachette Book Group,Mass Market Paperback,398,2009,1994,2/12/22,2/6/22,,,read,,,,1,0
13513483,"The Great Hunt (The Wheel of Time, #2)",Robert Jordan,"Jordan, Robert",,0765334348,9780765334343,4,4.26,Tor Books,Paperback,672,2012,1990,1/27/22,11/28/21,,,read,,,,1,0
22544764,Uprooted,Naomi Novik,"Novik, Naomi",,0804179034,9780804179034,3,4.05,Del Rey,Hardcover,438,2015,2015,1/4/22,7/3/15,,,read,,,,1,0
56980403,Vespertine,Margaret  Rogerson,"Rogerson, Margaret",,153447711X,9781534477117,3,4.14,Margaret K. McElderry Books,Hardcover,400,2021,2021,12/31/21,12/20/21,,,read,,,,1,0
34606064,"Jade City (The Green Bone Saga, #1)",Fonda Lee,"Lee, Fonda",,0316440868,9780316440868,4,4.11,Orbit,Hardcover,498,2017,2017,12/31/21,12/31/20,,,read,,,,1,0
25036395,"The Queen of Blood  (The Queens of Renthia, #1)",Sarah Beth Durst,"Durst, Sarah Beth",,,,4,3.89,Harper Voyager,Kindle Edition,368,2016,2016,12/24/21,12/24/21,,,read,,,,1,0
43383182,"The Bridge Kingdom (The Bridge Kingdom, #1)",Danielle L. Jensen,"Jensen, Danielle L.",,1733090320,9781733090322,3,4.08,Context Literary Agency LLC,Hardcover,354,2019,2018,12/16/21,12/10/20,,,read,,,,1,0
52459864,"Iron Widow (Iron Widow, #1)",Xiran Jay Zhao,"Zhao, Xiran Jay",,0735269939,9780735269934,2,4.14,Penguin Teen,Hardcover,391,2021,2021,12/9/21,9/8/21,,,read,,,,1,0
36621586,"The Winter of the Witch (The Winternight Trilogy, #3)",Katherine Arden,"Arden, Katherine",,1101886005,9781101886007,5,4.5,Del Rey,ebook,384,2019,2019,12/7/21,12/1/21,"animal-companions, favorites","animal-companions (#3), favorites (#5)",read,,,,1,0
13513481,"The Eye of the World (The Wheel of Time, #1)",Robert Jordan,"Jordan, Robert",David   Grove,076533433X,9780765334336,4,4.19,Tor Books,Paperback,750,2012,1990,11/28/21,9/8/21,,,read,,,,1,0
24807186,"Wolf by Wolf (Wolf by Wolf, #1)",Ryan Graudin,"Graudin, Ryan",,0316405124,9780316405126,3,4.21,"Little, Brown Books for Young Readers",Hardcover,388,2015,2015,11/20/21,12/9/15,,,read,,,,1,0
34050917,"The Girl in the Tower (The Winternight Trilogy, #2)",Katherine Arden,"Arden, Katherine",,1101885963,9781101885963,4,4.36,Del Rey ,Hardcover,360,2018,2017,10/16/21,6/21/21,animal-companions,animal-companions (#4),read,,,,1,0
50056075,"The Heart Principle (The Kiss Quotient, #3)",Helen Hoang,"Hoang, Helen",,0451490843,9780451490841,5,4,Berkley,Paperback,339,2021,2021,9/30/21,5/25/21,,,read,,,,1,0
39073285,"Crooked Kingdom (Six of Crows, #2)",Leigh Bardugo,"Bardugo, Leigh",,,,4,4.61,Square Fish,Paperback,546,2018,2016,9/26/21,9/19/21,,,read,,,,1,0
50523477,"The Jasmine Throne (The Burning Kingdoms, #1)",Tasha Suri,"Suri, Tasha",,0356515648,9780356515649,5,4.18,Orbit,Paperback,533,2021,2021,9/18/21,3/20/21,"lgbtq, sapphic-fantasy","lgbtq (#3), sapphic-fantasy (#3)",read,,,,1,0
40597810,Daisy Jones & The Six,Taylor Jenkins Reid,"Reid, Taylor Jenkins",,1524798622,9781524798628,4,4.24,Ballantine Books,Hardcover,355,2019,2019,9/13/21,9/9/21,,,read,,,,1,0
39776179,Dune,Frank Herbert,"Herbert, Frank",,0441013597,9780441013593,3,4.26,Ace Trade/PenguinRandomHouse,Paperback,687,2005,1965,9/6/21,9/9/20,,,read,,,,1,0
35442700,The Music of What Happens,Bill Konigsberg,"Konigsberg, Bill",,1338215507,9781338215502,4,3.86,Arthur A. Levine Books,Hardcover,338,2019,2019,8/14/21,8/14/21,lgbtq,lgbtq (#4),read,,,,1,0
53489729,Early Morning Riser,Katherine Heiny,"Heiny, Katherine",,052565934X,9780525659341,5,3.6,Knopf Publishing Group,Hardcover,320,2021,2021,8/6/21,5/7/21,"favorites, comedic-fiction","favorites (#2), comedic-fiction (#4)",read,LOVE LOVE LOVE,,,1,0
56181012,¡Hola Papi!: How to Come Out in a Walmart Parking Lot and Other Life Lessons,John Paul Brammer,"Brammer, John Paul",,1797127985,9781797127989,4,4.06,Simon  Schuster Audio,Audiobook,,2021,2021,8/6/21,7/28/21,,,read,,,,1,0
55404546,Malibu Rising,Taylor Jenkins Reid,"Reid, Taylor Jenkins",,,,4,4.07,Ballantine Books,Hardcover,369,2021,2021,7/27/21,5/12/21,,,read,,,,1,0
21480930,Gone Girl,Gillian Flynn,"Flynn, Gillian",,0553418351,9780553418354,4,4.12,Broadway Books,Mass Market Paperback,560,2014,2012,7/18/21,7/11/15,,,read,,,,2,0
31934609,"All Over the Place: Adventures in Travel, True Love, and Petty Theft",Geraldine DeRuiter,"DeRuiter, Geraldine",,1610397630,9781610397636,3,3.91,PublicAffairs,Hardcover,288,2017,2017,7/11/21,6/2/19,,,read,,,,1,0
25489134,"The Bear and the Nightingale (The Winternight Trilogy, #1)",Katherine Arden,"Arden, Katherine",,1101885939,9781101885932,4,4.1,Del Rey Books,Hardcover,319,2017,2017,6/21/21,6/21/21,animal-companions,animal-companions (#5),read,,,,1,0
